dna_id,classe_dna,escopo,motor_catalogo,lado_catalogo,tamanho,sequencia,evidencia_16e,score_descoberta_16e,aparicoes,gains,stops,winrate_pct,wilson_95_inferior_pct,profit_factor_r,expectancia_r,sequencia_max_stops,max_drawdown_r,dias_ativos_x,classe_alvo,acertos_classe_alvo,taxa_acerto_classe_alvo_pct,taxa_erro_classe_alvo_pct,dias_ativos_y,motores_ativos,lados_ativos,horas_ativas,taxa_alvo_media_dias_pct,taxa_alvo_desvio_dias_pp,cv_taxa_alvo_diaria,concentracao_melhor_dia_pct,hora_modal,motor_modal,lado_modal,dias_avaliados,taxa_alvo_min_dia_pct,taxa_alvo_max_dia_pct,taxa_alvo_mediana_dias_pct,dias_acima_50_pct,dias_acima_58_pct,proporcao_dias_acima_50_pct,proporcao_dias_acima_58_pct,taxa_primeira_metade_pct,taxa_segunda_metade_pct,degradacao_segunda_menos_primeira_pp,score_estabilidade,status_estabilidade
DNA_39E0EA4335D7,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,3,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,MODERADA,41.5159,11,3,8,27.272727272727277,9.745880573921468,0.375,-0.4545454545454545,7,7.0,2,STOP,8,72.72727272727273,27.272727272727263,2,1,1,8,73.21428571428572,1.7857142857142847,0.024390243902439,63.63636363636363,14,motor_operacional_c7_v3_1,COMPRA,2,71.42857142857143,75.0,73.21428571428572,2,2,100.0,100.0,71.42857142857143,75.0,3.5714285714285694,75.13968957871397,MODERADA
DNA_7F9214FF9BBF,DNA_STOP,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,3,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,FRACA,47.9509,18,5,13,27.77777777777778,12.499569146355476,0.3846153846153846,-0.4444444444444444,5,9.0,4,STOP,13,72.22222222222223,27.77777777777777,4,1,1,12,74.52380952380953,15.258542828582966,0.2047472200640525,38.888888888888886,13,motor_c7_dna_fluxo_v5_2,VENDA,4,60.0,100.0,69.04761904761905,4,4,100.0,100.0,83.33333333333334,65.71428571428572,-17.61904761904762,66.41387318852658,MODERADA
DNA_CEA0D4DD30CF,DNA_STOP,LADO,,COMPRA,3,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,MODERADA,45.1319,25,7,18,28.0,14.28367383738157,0.3888888888888889,-0.44,10,14.0,4,STOP,18,72.0,28.0,4,2,1,14,55.11904761904762,33.3815552557474,0.6056264884412055,48.0,14,motor_c7_dna_fluxo_v5_2,COMPRA,4,0.0,83.33333333333333,68.57142857142857,3,2,75.0,50.0,41.666666666666664,68.57142857142857,26.904761904761905,49.6,FRACA
DNA_B5173119E64D,DNA_STOP,MOTOR,motor_operacional_c7_v3_1,,4,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,MODERADA,46.777,21,6,15,28.571428571428573,13.813675745628204,0.4,-0.4285714285714285,5,11.0,4,STOP,15,71.42857142857143,28.57142857142857,4,1,2,11,75.625,16.044372066241795,0.2121569859998915,38.095238095238095,13,motor_operacional_c7_v3_1,VENDA,4,60.0,100.0,71.25,4,4,100.0,100.0,70.0,81.25,11.25,80.55125064381821,FORTE
DNA_C18E60093772,DNA_STOP,MOTOR,motor_c7_dna_fluxo_v5_2,,3,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,MODERADA,44.2805,21,6,15,28.571428571428573,13.813675745628204,0.4,-0.4285714285714285,7,11.0,4,STOP,15,71.42857142857143,28.57142857142857,4,1,2,13,68.75,20.72890493972125,0.3015113445777636,38.095238095238095,11,motor_c7_dna_fluxo_v5_2,COMPRA,4,50.0,100.0,62.5,4,2,100.0,50.0,75.0,62.5,-12.5,63.402901957588426,MODERADA
DNA_F8D212E57228,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,4,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL,FRACA,52.0974,14,4,10,28.571428571428573,11.7211879101091,0.4,-0.4285714285714285,5,8.0,4,STOP,10,71.42857142857143,28.57142857142857,4,1,1,9,73.33333333333334,15.63471919941143,0.2132007163556104,35.714285714285715,1,motor_operacional_c7_v3_1,VENDA,4,60.0,100.0,66.66666666666667,4,4,100.0,100.0,63.333333333333336,83.33333333333334,20.000000000000007,82.3725141201226,FORTE
DNA_DC03BCF36072,DNA_STOP,MOTOR,motor_operacional_c7_v3_1,,4,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL,MODERADA,46.6346,14,4,10,28.571428571428573,11.7211879101091,0.4,-0.4285714285714285,5,8.0,4,STOP,10,71.42857142857143,28.57142857142857,4,1,1,9,73.33333333333334,15.63471919941143,0.2132007163556104,35.714285714285715,1,motor_operacional_c7_v3_1,VENDA,4,60.0,100.0,66.66666666666667,4,4,100.0,100.0,63.333333333333336,83.33333333333334,20.000000000000007,82.3725141201226,FORTE
DNA_6D38AE4E4F5E,DNA_STOP,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,3,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,FRACA,42.6313,14,4,10,28.571428571428573,11.7211879101091,0.4,-0.4285714285714285,5,7.0,4,STOP,10,71.42857142857143,28.57142857142857,4,1,1,9,53.333333333333336,39.15780041490244,0.7342087577794207,35.714285714285715,14,motor_c7_dna_fluxo_v5_2,COMPRA,4,0.0,100.0,56.66666666666667,2,2,50.0,50.0,50.0,56.66666666666667,6.666666666666671,59.42857142857143,FRACA
DNA_AE4B58C7ADDC,DNA_STOP,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,3,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU,MODERADA,39.6712,14,4,10,28.571428571428573,11.7211879101091,0.4,-0.4285714285714285,4,6.0,4,STOP,10,71.42857142857143,28.57142857142857,4,1,1,12,83.33333333333334,16.666666666666664,0.1999999999999999,64.28571428571429,13,motor_c7_dna_fluxo_v5_2,COMPRA,4,66.66666666666667,100.0,83.33333333333334,4,4,100.0,100.0,83.33333333333334,83.33333333333334,0.0,60.57142857142857,MODERADA
DNA_AA315E3E83FE,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,2,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,FRACA,49.4754,7,2,5,28.571428571428573,8.221716570901553,0.4,-0.4285714285714285,3,3.0,4,STOP,5,71.42857142857143,28.57142857142857,4,1,1,6,79.16666666666667,21.65063509461097,0.2734817064582437,42.85714285714285,16,motor_operacional_c7_v3_1,VENDA,4,50.0,100.0,83.33333333333334,4,3,100.0,75.0,75.0,83.33333333333334,8.333333333333343,71.83574919762623,MODERADA
DNA_D383C44C5631,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,3,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL,FRACA,40.0337,7,2,5,28.571428571428573,8.221716570901553,0.4,-0.4285714285714285,3,4.0,2,STOP,5,71.42857142857143,28.57142857142857,2,1,1,7,80.0,20.0,0.25,71.42857142857143,0,motor_operacional_c7_v3_1,COMPRA,2,60.0,100.0,80.0,2,2,100.0,100.0,100.0,60.0,-40.0,18.857142857142854,INSTAVEL
DNA_B245A3082638,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,3,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,FRACA,44.2542,7,2,5,28.571428571428573,8.221716570901553,0.4,-0.4285714285714285,3,3.0,2,STOP,5,71.42857142857143,28.57142857142857,2,1,1,5,70.83333333333334,4.166666666666664,0.0588235294117646,57.142857142857146,10,motor_operacional_c7_v3_1,COMPRA,2,66.66666666666667,75.0,70.83333333333334,2,2,100.0,100.0,66.66666666666667,75.0,8.333333333333329,77.5798319327731,MODERADA
DNA_B2D4FA3AE6B0,DNA_STOP,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,3,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,FRACA,46.5799,7,2,5,28.571428571428573,8.221716570901553,0.4,-0.4285714285714285,3,3.0,2,STOP,5,71.42857142857143,28.57142857142857,2,1,1,7,75.0,25.0,0.3333333333333333,57.142857142857146,0,motor_c7_dna_fluxo_v5_2,COMPRA,2,50.0,100.0,75.0,2,1,100.0,50.0,100.0,50.0,-50.0,15.61904761904762,INSTAVEL
DNA_CB74299F180D,DNA_GAIN,MOTOR,motor_c7_dna_fluxo_v5_2,,4,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU,FRACA,54.2698,7,5,2,71.42857142857143,35.892909014821264,2.5,0.4285714285714285,2,2.0,2,GAIN,5,71.42857142857143,28.57142857142857,2,1,2,5,66.66666666666667,33.333333333333336,0.5,57.142857142857146,12,motor_c7_dna_fluxo_v5_2,VENDA,2,33.333333333333336,100.0,66.66666666666667,1,1,50.0,50.0,33.333333333333336,100.0,66.66666666666666,42.28571428571428,FRACA
DNA_C5989630D0E0,DNA_STOP,LADO,,COMPRA,3,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,MODERADA,49.6486,17,5,12,29.41176470588235,13.2797938655564,0.4166666666666667,-0.4117647058823529,6,8.0,4,STOP,12,70.58823529411765,29.411764705882348,4,2,1,9,70.83333333333334,18.162078931419472,0.2564058202082748,52.94117647058823,21,motor_c7_dna_fluxo_v5_2,COMPRA,4,50.0,100.0,66.66666666666667,4,3,100.0,75.0,83.33333333333334,58.333333333333336,-25.000000000000007,45.13459320686743,FRACA
DNA_3E46707908B4,DNA_STOP,MOTOR,motor_operacional_c7_v3_1,,5,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,MODERADA,42.8906,20,6,14,30.0,14.547527396899389,0.4285714285714285,-0.4,5,10.0,4,STOP,14,70.0,30.0,4,1,2,10,74.28571428571428,17.261494247992246,0.2323662687229725,35.0,13,motor_operacional_c7_v3_1,VENDA,4,57.142857142857146,100.0,70.0,4,3,100.0,75.0,70.0,78.57142857142857,8.57142857142857,81.4106985021622,FORTE
DNA_C95F1A27E8FF,DNA_STOP,LADO,,COMPRA,3,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_POS,FRACA,50.7091,10,3,7,30.0,10.778928748621183,0.4285714285714285,-0.4,4,6.0,4,STOP,7,70.0,30.0,4,2,1,5,62.5,37.5,0.6,40.0,13,motor_operacional_c7_v3_1,COMPRA,4,0.0,100.0,75.0,3,3,75.0,75.0,87.5,37.5,-50.0,16.0,INSTAVEL
DNA_63F4D930DAD8,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,2,CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_SUBIU,FRACA,44.2542,10,3,7,30.0,10.778928748621183,0.4285714285714285,-0.4,5,5.0,3,STOP,7,70.0,30.0,3,1,1,6,57.142857142857146,42.0560041253707,0.7359800721939872,70.0,11,motor_operacional_c7_v3_1,COMPRA,3,0.0,100.0,71.42857142857143,2,2,66.66666666666667,66.66666666666667,100.0,0.0,-100.0,0.0,INSTAVEL
DNA_0F9D05010CF8,DNA_STOP,GLOBAL,,,3,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,MODERADA,47.4745,13,4,9,30.76923076923077,12.68049716161809,0.4444444444444444,-0.3846153846153846,5,5.0,4,STOP,9,69.23076923076923,30.769230769230774,4,2,2,7,78.125,22.316963839196408,0.285657137141714,61.53846153846154,13,motor_operacional_c7_v3_1,COMPRA,4,50.0,100.0,81.25,4,3,100.0,75.0,81.25,75.0,-6.25,50.91665979789365,FRACA
DNA_400FB800A654,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,2,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,MODERADA,39.4489,13,4,9,30.76923076923077,12.68049716161809,0.4444444444444444,-0.3846153846153846,4,5.0,3,STOP,9,69.23076923076923,30.769230769230774,3,1,1,9,77.77777777777779,15.71348402636772,0.202030508910442,69.23076923076923,11,motor_operacional_c7_v3_1,VENDA,3,66.66666666666667,100.0,66.66666666666667,3,3,100.0,100.0,66.66666666666667,100.0,33.33333333333333,56.45294390254925,FRACA
DNA_383D9DF34358,DNA_STOP,MOTOR,motor_c7_dna_fluxo_v5_2,,4,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ESTAVEL,MODERADA,42.3095,45,14,31,31.11111111111111,19.528525463541907,0.4516129032258064,-0.3777777777777777,9,18.0,4,STOP,31,68.88888888888889,31.111111111111114,4,1,2,14,70.16369047619048,17.627962623504423,0.2512405277411447,35.55555555555556,12,motor_c7_dna_fluxo_v5_2,VENDA,4,43.75,91.66666666666669,72.61904761904762,3,3,75.0,75.0,55.208333333333336,85.11904761904762,29.910714285714285,79.45631333626399,MODERADA
DNA_6135DE744E37,DNA_STOP,LADO,,VENDA,4,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ESTAVEL,MODERADA,43.2639,38,12,26,31.57894736842105,19.08442002366664,0.4615384615384615,-0.3684210526315789,9,17.0,4,STOP,26,68.42105263157895,31.57894736842105,4,2,1,13,65.45454545454545,19.44595297834478,0.2970909482802675,39.47368421052632,10,motor_c7_dna_fluxo_v5_2,VENDA,4,33.333333333333336,81.81818181818181,73.33333333333334,3,3,75.0,75.0,50.0,80.9090909090909,30.909090909090907,72.65377676915755,MODERADA
DNA_F545FC110364,DNA_STOP,MOTOR,motor_c7_dna_fluxo_v5_2,,2,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,MODERADA,39.6631,33,11,22,33.333333333333336,19.7500294678037,0.5,-0.3333333333333333,7,13.0,4,STOP,22,66.66666666666667,33.33333333333333,4,1,2,19,64.52020202020202,14.8813240585006,0.2306459619243145,33.333333333333336,12,motor_c7_dna_fluxo_v5_2,VENDA,4,50.0,88.88888888888889,59.5959595959596,4,2,100.0,50.0,69.44444444444444,59.5959595959596,-9.848484848484844,73.66953516726696,MODERADA
DNA_ADE909EAB40C,DNA_STOP,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,4,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ESTAVEL,MODERADA,46.322,24,8,16,33.333333333333336,17.971978688379643,0.5,-0.3333333333333333,8,12.0,4,STOP,16,66.66666666666667,33.33333333333333,4,1,1,11,62.121212121212125,31.76402317157065,0.5113232998350397,45.833333333333336,12,motor_c7_dna_fluxo_v5_2,VENDA,4,16.666666666666668,100.0,65.9090909090909,3,2,75.0,50.0,33.333333333333336,90.9090909090909,57.57575757575757,51.33333333333333,FRACA
DNA_5CCB7B3B1DDB,DNA_STOP,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,3,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU,MODERADA,39.306,21,7,14,33.333333333333336,17.194536432683687,0.5,-0.3333333333333333,5,8.0,4,STOP,14,66.66666666666667,33.33333333333333,4,1,1,14,67.85714285714286,10.412414097938036,0.1534461024959289,33.333333333333336,22,motor_c7_dna_fluxo_v5_2,VENDA,4,50.0,75.0,73.21428571428572,4,3,100.0,75.0,75.0,60.714285714285715,-14.285714285714285,76.29574037175426,MODERADA
DNA_A766C48B4FE5,DNA_STOP,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,3,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,MODERADA,36.5841,21,7,14,33.333333333333336,17.194536432683687,0.5,-0.3333333333333333,6,8.0,4,STOP,14,66.66666666666667,33.33333333333333,4,1,1,14,69.30555555555556,9.257754507358602,0.1335788225510659,42.85714285714285,11,motor_c7_dna_fluxo_v5_2,VENDA,4,55.55555555555556,80.0,70.83333333333334,4,3,100.0,75.0,73.33333333333334,65.27777777777777,-8.055555555555571,76.583535465756,MODERADA
DNA_BAA5BFFDC026,DNA_STOP,MOTOR,motor_operacional_c7_v3_1,,2,AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,MODERADA,44.8963,18,6,12,33.333333333333336,16.278554363662856,0.5,-0.3333333333333333,5,9.0,4,STOP,12,66.66666666666667,33.33333333333333,4,1,2,11,62.85714285714286,13.209458577790665,0.2101504773739423,38.888888888888886,20,motor_operacional_c7_v3_1,VENDA,4,50.0,80.0,60.714285714285715,4,2,100.0,50.0,65.0,60.714285714285715,-4.285714285714285,76.64827927040207,MODERADA
DNA_625C2B7C54B9,DNA_STOP,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,2,AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ESTAVEL,MODERADA,39.6712,18,6,12,33.333333333333336,16.278554363662856,0.5,-0.3333333333333333,3,6.0,4,STOP,12,66.66666666666667,33.33333333333333,4,1,1,10,75.41666666666667,15.155444566227676,0.2009561710439028,55.55555555555556,11,motor_c7_dna_fluxo_v5_2,COMPRA,4,60.0,100.0,70.83333333333334,4,4,100.0,100.0,83.33333333333334,67.5,-15.833333333333343,54.81239520537666,FRACA
DNA_46CF488DD681,DNA_STOP,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,5,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,MODERADA,33.7322,15,5,10,33.333333333333336,15.176100694691234,0.5,-0.3333333333333333,4,6.0,4,STOP,10,66.66666666666667,33.33333333333333,4,1,1,12,72.91666666666667,18.042195912175806,0.2474358296526967,40.0,11,motor_c7_dna_fluxo_v5_2,VENDA,4,50.0,100.0,70.83333333333334,4,3,100.0,75.0,83.33333333333334,62.5,-20.833333333333343,59.53846696111759,FRACA
DNA_A158C44E2462,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,5,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,FRACA,43.4077,12,4,8,33.333333333333336,13.811783989736131,0.5,-0.3333333333333333,4,6.0,4,STOP,8,66.66666666666667,33.33333333333333,4,1,1,7,69.16666666666667,18.76388374866284,0.2712850662457278,41.66666666666666,1,motor_operacional_c7_v3_1,VENDA,4,50.0,100.0,63.333333333333336,4,3,100.0,75.0,55.0,83.33333333333334,28.333333333333343,72.96386136700845,MODERADA
DNA_0E0759144567,DNA_STOP,MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,6,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,FRACA,39.8487,12,4,8,33.333333333333336,13.811783989736131,0.5,-0.3333333333333333,4,6.0,4,STOP,8,66.66666666666667,33.33333333333333,4,1,1,7,69.16666666666667,18.76388374866284,0.2712850662457278,41.66666666666666,1,motor_operacional_c7_v3_1,VENDA,4,50.0,100.0,63.333333333333336,4,3,100.0,75.0,55.0,83.33333333333334,28.333333333333343,72.96386136700845,MODERADA
DNA_DC1EF7E69080,DNA_STOP,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,3,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,FRACA,45.3771,12,4,8,33.333333333333336,13.811783989736131,0.5,-0.3333333333333333,4,6.0,4,STOP,8,66.66666666666667,33.33333333333333,4,1,1,8,56.25,36.9754986443726,0.6573421981221795,66.66666666666667,21,motor_c7_dna_fluxo_v5_2,COMPRA,4,0.0,100.0,62.5,3,2,75.0,50.0,87.5,25.0,-62.5,0.0,INSTAVEL
DNA_9CCB6FCCE9D7,DNA_GAIN,MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,3,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,FRACA,54.3456,9,6,3,66.66666666666667,35.419734749908976,2.0,0.3333333333333333,1,1.0,2,GAIN,6,66.66666666666667,33.33333333333333,2,1,1,7,67.5,7.5,0.1111111111111111,55.55555555555556,10,motor_operacional_c7_v3_1,VENDA,2,60.0,75.0,67.5,2,2,100.0,100.0,75.0,60.0,-15.0,62.66666666666667,MODERADA
DNA_4A8B95C90CC1,DNA_STOP,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,4,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU,FRACA,43.3082,9,3,6,33.333333333333336,12.058159868274291,0.5,-0.3333333333333333,4,5.0,3,STOP,6,66.66666666666667,33.33333333333333,3,1,1,6,44.44444444444444,34.24674446093876,0.7705517503711222,66.66666666666667,11,motor_c7_dna_fluxo_v5_2,VENDA,3,0.0,83.33333333333333,50.0,2,1,66.66666666666667,33.333333333333336,0.0,83.33333333333333,83.33333333333333,34.66666666666666,INSTAVEL
DNA_55AC3640C003,DNA_GAIN,MOTOR,motor_c7_dna_fluxo_v5_2,,3,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,FRACA,66.7961,9,6,3,66.66666666666667,35.419734749908976,2.0,0.3333333333333333,1,1.0,3,GAIN,6,66.66666666666667,33.33333333333333,3,1,2,7,53.333333333333336,41.096093353126506,0.7705517503711219,55.55555555555556,16,motor_c7_dna_fluxo_v5_2,VENDA,3,0.0,100.0,60.0,2,2,66.66666666666667,66.66666666666667,60.0,0.0,-60.0,0.0,INSTAVEL
DNA_34D1682B82C7,DNA_GAIN,MOTOR,motor_c7_dna_fluxo_v5_2,,4,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,FRACA,59.6431,9,6,3,66.66666666666667,35.419734749908976,2.0,0.3333333333333333,1,1.0,3,GAIN,6,66.66666666666667,33.33333333333333,3,1,2,7,53.333333333333336,41.096093353126506,0.7705517503711219,55.55555555555556,16,motor_c7_dna_fluxo_v5_2,VENDA,3,0.0,100.0,60.0,2,2,66.66666666666667,66.66666666666667,60.0,0.0,-60.0,0.0,INSTAVEL
DNA_83D3F6DDCA33,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,2,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,FRACA,29.8988,9,6,3,66.66666666666667,35.419734749908976,2.0,0.3333333333333333,1,1.0,3,GAIN,6,66.66666666666667,33.33333333333333,3,1,1,7,63.88888888888889,10.393492741038727,0.1626807559466931,44.44444444444444,11,motor_c7_dna_fluxo_v5_2,VENDA,3,50.0,75.0,66.66666666666667,3,2,100.0,66.66666666666667,50.0,75.0,25.0,79.429983968709,MODERADA
DNA_BD16C74539AB,DNA_GAIN,LADO,,VENDA,4,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_POS > CAMPANHA_ENTRADAS_CAIU,FRACA,55.3242,6,4,2,66.66666666666667,29.998832134152863,2.0,0.3333333333333333,2,2.0,4,GAIN,4,66.66666666666667,33.33333333333333,4,2,1,6,50.0,50.0,1.0,50.0,1,motor_c7_dna_fluxo_v5_2,VENDA,4,0.0,100.0,50.0,2,2,50.0,50.0,50.0,50.0,0.0,48.0,FRACA
DNA_A2C25249A193,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,6,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,FRACA,44.8455,6,4,2,66.66666666666667,29.998832134152863,2.0,0.3333333333333333,2,2.0,2,GAIN,4,66.66666666666667,33.33333333333333,2,1,1,5,75.0,25.0,0.3333333333333333,66.66666666666667,1,motor_c7_dna_fluxo_v5_2,COMPRA,2,50.0,100.0,75.0,2,1,100.0,50.0,50.0,100.0,50.0,48.0,FRACA
