candidate_id,rank_cientifico,gene_id,gene_key,family,source_plugin,status_elegibilidade,motivo_elegibilidade,historias_total,historias_com_gene,historias_sem_gene,gain_com_gene,stop_com_gene,gain_sem_gene,stop_sem_gene,cobertura_pct,taxa_gain_gene_pct,taxa_gain_base_pct,lift_gain,leverage,conviction,entropia_alvo,information_gain,mutual_information,odds_ratio,fisher_p,chi2,chi2_p,phi_mcc,bayes_media_pct,bayes_ic_inferior_pct,bayes_ic_superior_pct,bootstrap_media_pct,bootstrap_ic_inferior_pct,bootstrap_ic_superior_pct,bootstrap_desvio_pp,dep_n_a,dep_jaccard_a,dep_n_b,dep_jaccard_b,ant_n_a,ant_n_b,score_qualidade,score_informacao,score_significancia,score_robustez,score_evidencia,score_rede,indice_candidato_0_100,faixa_evidencia
CGENE_FC798AA4C644,148,GENE_AB92EC1FA281,NUM::SCORE_DESCOBERTA_16E::ATE_P90,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,291,537,64,227,200,337,35.1449275362,21.9931271478,31.884057971,0.689784442362,-0.0347616047049,0.87320436698,0.903116172157,0.0182380269441,0.0182380269441,0.475066079295,5.63643804969e-06,20.2116147512,6.93307074431e-06,-0.156237520279,22.1843003413,17.6207402831,27.1074370397,21.9319587629,17.1821305842,26.8041237113,2.36319222837,224,0.162008461529,420,0.169708339765,,1,0.18661971831,0.962441314554,0.962441314554,0.679577464789,0.81044600939,0.706572769953,64.5129107981,FAIXA_EVIDENCIA_MODERADA
CGENE_716C4EF90FD4,149,GENE_90C1FA586A44,NGRAM3::AJUSTE_ESTRUTURA_VENDA_CAIU=>CONFIRMACOES_CANDIDATA_ACELEROU_POS=>CONFIRMACOES_CANDIDATA_CAIU,NGRAM3,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,16,812,8,8,256,556,1.93236714976,50,31.884057971,1.56818181818,0.00350066512637,1.36231884058,0.903116172157,0.00200321524855,0.00200321524855,2.171875,0.172199605901,2.4654362512,0.116375387492,0.0545672063929,50,27.8118300331,72.1881699669,49.91875,25,75,13.0131636571,96,0.0752470510558,125,0.104683887483,,,0.945422535211,0.696987480438,0.704812206573,0.319835680751,0.230046948357,0.55985915493,64.3710876369,FAIXA_EVIDENCIA_MODERADA
CGENE_E478FAFA93FB,150,GENE_62BE7A774B96,NGRAM3::AJUSTE_ESTRUTURA_COMPRA_SUBIU=>AJUSTE_ESTRUTURA_SUBIU=>AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,NGRAM3,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,19,809,9,10,255,554,2.29468599034,47.3684210526,31.884057971,1.48564593301,0.00355317510327,1.29420289855,0.903116172157,0.00175698450087,0.00175698450087,1.95529411765,0.210726011157,2.14684035991,0.142863630651,0.0509195676242,47.619047619,27.1957849561,68.4721866959,47.6157894737,26.3157894737,68.4210526316,11.1689298638,155,0.106870918345,92,0.0869437418821,,,0.924882629108,0.66451486698,0.662558685446,0.382042253521,0.273474178404,0.590669014085,64.3040884194,FAIXA_EVIDENCIA_MODERADA
CGENE_F62C0DAC007B,151,GENE_B355BA92913D,NUM::DEGRADACAO_SEGUNDA_MENOS_PRIMEIRA_PP::ATE_P75,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,265,563,60,205,204,359,32.0048309179,22.641509434,31.884057971,0.710120068611,-0.0295806203179,0.880523153058,0.903116172157,0.0138412160388,0.0138412160388,0.51506456241,8.60548596233e-05,15.3295334867,9.02938065887e-05,-0.136065900694,22.8464419476,18.0192501086,28.0588346636,22.8177358491,18.1132075472,27.9245283019,2.55839249202,187,0.16090401864,394,0.17683126672,3,7,0.205399061033,0.948748043818,0.949530516432,0.682316118936,0.798122065728,0.648767605634,64.251271518,FAIXA_EVIDENCIA_MODERADA
CGENE_1089575A7245,152,GENE_B844FAF92C9B,TEMPO::MINUTO::04,TEMPO,temporal,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,16,812,8,8,256,556,1.93236714976,50,31.884057971,1.56818181818,0.00350066512637,1.36231884058,0.903116172157,0.00200321524855,0.00200321524855,2.171875,0.172199605901,2.4654362512,0.116375387492,0.0545672063929,50,27.8118300331,72.1881699669,49.80625,25,75,12.1510975887,30,0.019823941854,87,0.0202008251908,,,0.945422535211,0.696987480438,0.704812206573,0.330007824726,0.230046948357,0.473298122066,64.1417253521,FAIXA_EVIDENCIA_MODERADA
CGENE_37ABED69DB47,153,GENE_2DA7D3F13F0A,NGRAM3::AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG=>AJUSTE_ESTRUTURA_COMPRA_ESTAVEL=>AJUSTE_ESTRUTURA_SUBIU,NGRAM3,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,19,809,9,10,255,554,2.29468599034,47.3684210526,31.884057971,1.48564593301,0.00355317510327,1.29420289855,0.903116172157,0.00175698450087,0.00175698450087,1.95529411765,0.210726011157,2.14684035991,0.142863630651,0.0509195676242,47.619047619,27.1957849561,68.4721866959,47.3842105263,26.3157894737,68.4210526316,11.0844484735,170,0.0580088131554,33,0.0682515877963,,,0.924882629108,0.66451486698,0.662558685446,0.383607198748,0.273474178404,0.545774647887,64.110915493,FAIXA_EVIDENCIA_MODERADA
CGENE_74D1C619A461,154,GENE_F4F95ECDFE82,TEMPO::MINUTO::01,TEMPO,temporal,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,16,812,8,8,256,556,1.93236714976,50,31.884057971,1.56818181818,0.00350066512637,1.36231884058,0.903116172157,0.00200321524855,0.00200321524855,2.171875,0.172199605901,2.4654362512,0.116375387492,0.0545672063929,50,27.8118300331,72.1881699669,49.96875,25,75,12.203975703,5,0.0189447805097,109,0.0201272408897,,,0.945422535211,0.696987480438,0.704812206573,0.328442879499,0.230046948357,0.471830985915,64.1030907668,FAIXA_EVIDENCIA_MODERADA
CGENE_DF80077C477D,155,GENE_5E5104B74BCA,NUM::CONCENTRACAO_MELHOR_DIA_PCT::ATE_P90,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,238,590,64,174,200,390,28.7439613527,26.8907563025,31.884057971,0.843391902215,-0.0143527270181,0.931700816259,0.903116172157,0.00340436759244,0.00340436759244,0.71724137931,0.0579551503795,3.83449816343,0.050208018991,-0.0680517187825,27.0833333333,21.6607908939,32.8676016298,26.843697479,21.4285714286,32.7731092437,2.90710539846,390,0.160284389806,219,0.150640980103,1,3,0.361502347418,0.806729264476,0.807511737089,0.691901408451,0.776995305164,0.678990610329,64.0952660407,FAIXA_EVIDENCIA_MODERADA
CGENE_AC80B6FEAE95,156,GENE_0238E9A98D69,TOKEN::CAMPANHA_ENTRADAS_ACELEROU_POS,TOKEN,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,38,790,16,22,248,542,4.58937198068,42.1052631579,31.884057971,1.32057416268,0.00469089126934,1.17654808959,0.903116172157,0.00159652175588,0.00159652175588,1.58944281525,0.211156662053,1.9158817397,0.166311366571,0.0481026697325,42.5,27.8107629676,57.9001330595,42.2578947368,26.3157894737,57.8947368421,8.06398667327,272,0.0948356746541,2,0.255263157895,144,3,0.868544600939,0.634585289515,0.644366197183,0.48200312989,0.43955399061,0.325117370892,64.0747261346,FAIXA_EVIDENCIA_MODERADA
CGENE_F71C0518E4A3,157,GENE_D838404C7CF4,TEMPO::MINUTO::32,TEMPO,temporal,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,16,812,8,8,256,556,1.93236714976,50,31.884057971,1.56818181818,0.00350066512637,1.36231884058,0.903116172157,0.00200321524855,0.00200321524855,2.171875,0.172199605901,2.4654362512,0.116375387492,0.0545672063929,50,27.8118300331,72.1881699669,50.175,25,75,12.4391914321,18,0.021098242,100,0.0201239801594,,,0.945422535211,0.696987480438,0.704812206573,0.325704225352,0.230046948357,0.473884976526,64.0585876369,FAIXA_EVIDENCIA_MODERADA
CGENE_280D8B51A357,158,GENE_0BF7D4DD3960,NUM::SCORE_ESTABILIDADE::ATE_P90,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,258,570,59,199,205,365,31.1594202899,22.8682170543,31.884057971,0.717230443975,-0.0280928376392,0.883111208215,0.903116172157,0.0126625783952,0.0126625783952,0.527883319034,0.000153854983825,14.0270165653,0.000180202823095,-0.13015698699,23.0769230769,18.1685336039,28.3775281428,22.9410852713,17.8294573643,27.9069767442,2.66411620586,548,0.172880389318,21,0.19232259546,11,1,0.215962441315,0.943270735524,0.943075117371,0.671752738654,0.791666666667,0.639671361502,64.0404929577,FAIXA_EVIDENCIA_MODERADA
CGENE_24F10D59FB87,159,GENE_23E3D6769174,TRANSICAO::AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG=>AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,TRANSICAO,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,41,787,17,24,247,540,4.95169082126,41.4634146341,31.884057971,1.30044345898,0.00474340124624,1.163647343,0.903116172157,0.00152252730626,0.00152252730626,1.54858299595,0.227967860502,1.82259338921,0.177004888407,0.0469169451843,41.8604651163,27.72067478,56.717910928,41.5243902439,26.8292682927,56.0975609756,7.39050814812,251,0.0829400483333,33,0.0751810227535,125,21,0.853873239437,0.619131455399,0.6279342723,0.517214397496,0.449530516432,0.338321596244,63.949041471,FAIXA_EVIDENCIA_MODERADA
CGENE_C97399B655B7,160,GENE_AEF4040E3F4B,NGRAM2::AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG=>AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,NGRAM2,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,41,787,17,24,247,540,4.95169082126,41.4634146341,31.884057971,1.30044345898,0.00474340124624,1.163647343,0.903116172157,0.00152252730626,0.00152252730626,1.54858299595,0.227967860502,1.82259338921,0.177004888407,0.0469169451843,41.8604651163,27.72067478,56.717910928,41.1219512195,26.8292682927,56.0975609756,7.69447539024,84,0.0739800074695,200,0.0854230262755,56,90,0.853873239437,0.619131455399,0.6279342723,0.510954616588,0.449530516432,0.338321596244,63.8238458529,FAIXA_EVIDENCIA_MODERADA
CGENE_5AC9ED1F400C,161,GENE_E5EED1A47130,NUM::HORA_MODAL::ATE_P90,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,241,587,66,175,198,389,29.1062801932,27.3858921162,31.884057971,0.858921161826,-0.0130924875726,0.938053830228,0.903116172157,0.00280540710456,0.00280540710456,0.740952380952,0.0846918106628,3.16707136722,0.0751370655231,-0.0618463048156,27.5720164609,22.1466316083,33.3470494822,27.3443983402,21.5767634855,33.6099585062,3.03817222273,59,0.142786884187,498,0.162190014156,,,0.387323943662,0.757042253521,0.772887323944,0.686228482003,0.779342723005,0.784037558685,63.792057903,FAIXA_EVIDENCIA_MODERADA
CGENE_5B1A4DA9B04B,162,GENE_9626F9088FC8,NUM::DIAS_ACIMA_58_PCT::ATE_P75,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,335,493,65,270,199,294,40.4589371981,19.4029850746,31.884057971,0.60854816825,-0.0504970944479,0.845142243693,0.903116172157,0.0365660344705,0.0365660344705,0.355667225014,1.32380469228e-10,40.3561480579,2.11638396719e-10,-0.220769810546,19.5845697329,15.5299662751,23.9809921023,19.3967164179,15.223880597,23.8880597015,2.21736472539,255,0.189750979276,335,0.187345939791,4,2,0.129107981221,0.987871674491,0.987676056338,0.680359937402,0.835680751174,0.660504694836,63.7123435055,FAIXA_EVIDENCIA_MODERADA
CGENE_0EFF81633D71,163,GENE_97AF6A469EDD,NGRAM3::AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS=>AJUSTE_ESTRUTURA_VENDA_CAIU=>CONFIRMACOES_CANDIDATA_ACELEROU_NEG,NGRAM3,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,4,824,3,1,261,563,0.48309178744,75,31.884057971,2.35227272727,0.00208289575019,2.72463768116,0.903116172157,0.00273925707124,0.00273925707124,6.47126436782,0.0981237958012,3.44046003831,0.0636179763756,0.0644604140058,66.6666666667,28.3582063882,94.7255049474,75.225,25,100,21.0895505913,,,,,,,0.992957746479,0.756259780908,0.773474178404,0.243740219092,0.0211267605634,0.414612676056,63.6751760563,FAIXA_EVIDENCIA_MODERADA
CGENE_4EC8BFA380E0,164,GENE_8DC67B18C44A,POS_005::CONFIRMACOES_CANDIDATA_ACELEROU_POS,POS_005,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,21,807,10,11,254,553,2.53623188406,47.619047619,31.884057971,1.49350649351,0.00399075824407,1.30039525692,0.903116172157,0.00200920873934,0.00200920873934,1.97924123121,0.152753830758,2.4563297179,0.117052007102,0.0544663362537,47.8260869565,28.2210520938,67.7895245447,47.6095238095,23.8095238095,66.6666666667,11.1915090906,115,0.0638214593271,130,0.0760352795279,106,124,0.927230046948,0.697965571205,0.714788732394,0.346439749609,0.304577464789,0.222417840376,63.5847026604,FAIXA_EVIDENCIA_MODERADA
CGENE_DA254C8385ED,165,GENE_A96887D5B78B,TEMPO::SESSAO::POS_MERCADO,TEMPO,temporal,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,197,631,68,129,196,435,23.7922705314,34.5177664975,31.884057971,1.08260267651,0.00626619057621,1.04022019998,0.903116172157,0.000712492331399,0.000712492331399,1.16990982439,0.381634542362,0.825620116067,0.363542083432,0.0315772979218,34.6733668342,28.2315938659,41.4069673966,34.4624365482,27.9187817259,40.6091370558,3.30032751596,183,0.127892173401,336,0.127999849694,11,7,0.720657276995,0.455007824726,0.481807511737,0.75,0.74882629108,0.608861502347,63.479557903,FAIXA_EVIDENCIA_MODERADA
CGENE_D27A1E4502D3,166,GENE_8785675A8889,TEMPO::DIA_SEMANA::1,TEMPO,temporal,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,278,550,94,184,170,380,33.5748792271,33.8129496403,31.884057971,1.0604970569,0.00647623048379,1.02914303718,0.903116172157,0.000621521719204,0.000621521719204,1.14194373402,0.429870092578,0.716977885952,0.397137010053,0.0294264391525,33.9285714286,28.5064426569,39.5681759682,33.7618705036,28.4082733813,39.5683453237,2.766816101,284,0.147644269325,296,0.140685927323,4,5,0.715375586854,0.418818466354,0.446009389671,0.780907668232,0.805751173709,0.650528169014,63.4560837246,FAIXA_EVIDENCIA_MODERADA
CGENE_AF5173B6B42B,167,GENE_D7CB98E5610E,TEMPO::DATA::2026-07-28,TEMPO,temporal,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,278,550,94,184,170,380,33.5748792271,33.8129496403,31.884057971,1.0604970569,0.00647623048379,1.02914303718,0.903116172157,0.000621521719204,0.000621521719204,1.14194373402,0.429870092578,0.716977885952,0.397137010053,0.0294264391525,33.9285714286,28.5064426569,39.5681759682,33.6802158273,28.0575539568,38.8489208633,2.82823172347,95,0.124281730286,485,0.14797369608,3,6,0.715375586854,0.418818466354,0.446009389671,0.780907668232,0.805751173709,0.650528169014,63.4560837246,FAIXA_EVIDENCIA_MODERADA
CGENE_FE09D37079EB,168,GENE_5C4CD2FD2F1A,TOKEN::AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,TOKEN,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,228,600,57,171,207,393,27.5362318841,25,31.884057971,0.784090909091,-0.0189561016593,0.908212560386,0.903116172157,0.00615322036434,0.00615322036434,0.632850241546,0.00958841012755,6.86563346228,0.00878690939293,-0.0910594742627,25.2173913043,19.8293392286,31.0135966758,24.7903508772,19.298245614,30.2631578947,2.90625775625,340,0.161141951816,181,0.151653869385,51,25,0.276408450704,0.887715179969,0.887323943662,0.671165884194,0.772887323944,0.567194835681,63.3445813772,FAIXA_EVIDENCIA_MODERADA
CGENE_67BA326E3F90,169,GENE_10EE0AEDA5EF,FAIXA_POS_05::AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,FAIXA_POS_05,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,74,754,28,46,236,518,8.93719806763,37.8378378378,31.884057971,1.18673218673,0.00532101099209,1.09577819786,0.903116172157,0.00112519825126,0.00112519825126,1.33603537214,0.295425713281,1.32633704461,0.249457908191,0.0400231974493,38.1578947368,27.6368129745,49.2695369989,37.622972973,27.027027027,48.6486486486,5.65589155394,284,0.100034105198,19,0.0962537408569,146,7,0.806338028169,0.547730829421,0.56103286385,0.60406885759,0.591549295775,0.347124413146,63.2927425665,FAIXA_EVIDENCIA_MODERADA
CGENE_4C0FAAC2FAAD,170,GENE_87A67BC88338,NUM::DEGRADACAO_SEGUNDA_MENOS_PRIMEIRA_PP::POSITIVO,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,526,302,161,365,103,199,63.5265700483,30.608365019,31.884057971,0.959989630142,-0.00810403976756,0.981616041294,0.903116172157,0.000936909047789,0.000936909047789,0.852214390211,0.3143171383,1.08063515784,0.298555510314,-0.0361263743673,30.6818181818,26.8232298367,34.679023883,30.6228136882,26.6159695817,34.4106463878,1.96873616056,346,0.195838786157,383,0.179719218786,1,,0.516431924883,0.507042253521,0.534037558685,0.838810641628,0.905516431925,0.742664319249,63.1890649452,FAIXA_EVIDENCIA_MODERADA
CGENE_5264016B1803,171,GENE_1464D5165355,NUM::TAXA_ALVO_MAX_DIA_PCT::POSITIVO,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,827,1,264,563,0,1,99.8792270531,31.9226118501,31.884057971,1.00120918984,0.000385073163901,1.0005663243,0.903116172157,0.000669497346675,0.000669497346675,inf,1,0.468651110139,0.493608376289,0.0237908334492,31.9662243667,28.8358284957,35.1790378129,31.9623941959,28.7787182588,35.0665054414,1.58560113694,736,0.213019844803,52,0.185859494252,,,0.637910798122,0.415297339593,0.221830985915,0.927230046948,0.942488262911,0.864143192488,63.0609350548,FAIXA_EVIDENCIA_MODERADA
CGENE_949CFE5508A7,172,GENE_D5BD60645CB1,NUM::DEGRADACAO_SEGUNDA_MENOS_PRIMEIRA_PP::ZERO,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,277,551,54,223,210,341,33.4541062802,19.4945848375,31.884057971,0.611421069905,-0.0414478750963,0.846103853903,0.903116172157,0.0269581010069,0.0269581010069,0.393209481102,4.0898524462e-08,29.4199429491,5.82748612505e-08,-0.188497565141,19.7132616487,15.2658918099,24.571735382,19.4693140794,14.8014440433,24.1877256318,2.3884316892,103,0.145528569553,505,0.16248200437,,1,0.132629107981,0.97965571205,0.979460093897,0.657863849765,0.803403755869,0.696889671362,62.9396517997,FAIXA_EVIDENCIA_MODERADA
CGENE_9B8C9A48C40E,173,GENE_C0225A2936F4,NUM::TAXA_ALVO_MIN_DIA_PCT::ATE_P90,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,264,564,53,211,211,353,31.884057971,20.0757575758,31.884057971,0.629648760331,-0.0376496534342,0.852256336287,0.903116172157,0.0227788958615,0.0227788958615,0.42022865614,4.12487511999e-07,24.8832777911,6.09084753151e-07,-0.17335589942,20.3007518797,15.6946993665,25.3296428553,20.1390151515,15.1515151515,25,2.45871688434,139,0.167187389575,447,0.174920600849,3,3,0.154929577465,0.970657276995,0.970657276995,0.652190923318,0.794600938967,0.659037558685,62.9059076682,FAIXA_EVIDENCIA_MODERADA
CGENE_47D7F4978996,174,GENE_2666EA8D7159,NUM::TAXA_ALVO_MEDIA_DIAS_PCT::POSITIVO,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,827,1,264,563,0,1,99.8792270531,31.9226118501,31.884057971,1.00120918984,0.000385073163901,1.0005663243,0.903116172157,0.000669497346675,0.000669497346675,inf,1,0.468651110139,0.493608376289,0.0237908334492,31.9662243667,28.8358284957,35.1790378129,31.8779927449,28.7787182588,35.0665054414,1.6495624949,687,0.209937533142,101,0.220002120868,,,0.637910798122,0.415297339593,0.221830985915,0.912363067293,0.942488262911,0.864143192488,62.7635954617,FAIXA_EVIDENCIA_MODERADA
CGENE_E119E6BD6750,175,GENE_F541CDDF343E,FAIXA_POS_09::CONFIRMACOES_CANDIDATA_ESTAVEL,FAIXA_POS_09,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,253,575,71,182,193,382,30.5555555556,28.0632411067,31.884057971,0.880165289256,-0.0116747181965,0.946886446886,0.903116172157,0.00216192366953,0.00216192366953,0.77213460115,0.124525426194,2.44891155266,0.11760639297,-0.0543840293482,28.2352941176,22.8891526586,33.9047840813,28.1229249012,23.3201581028,33.2015810277,2.7051008595,20,0.149983264416,519,0.158935673609,2,26,0.405516431925,0.7063771518,0.726525821596,0.733176838811,0.786971830986,0.603286384977,62.7406103286,FAIXA_EVIDENCIA_MODERADA
CGENE_440C9BED9096,176,GENE_386A319105D4,NUM::CV_TAXA_ALVO_DIARIA::ATE_P25,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,277,551,55,222,209,342,33.4541062802,19.8555956679,31.884057971,0.62274368231,-0.0402401456277,0.849915132524,0.903116172157,0.0253583908177,0.0253583908177,0.405405405405,1.00910595579e-07,27.7304152287,1.39452846118e-07,-0.183005026292,20.0716845878,15.5901455583,24.9594714419,19.8032490975,15.1624548736,24.5487364621,2.39233051719,484,0.173702546006,116,0.173933450061,8,2,0.136150234742,0.974960876369,0.974765258216,0.659820031299,0.803403755869,0.655809859155,62.7146909233,FAIXA_EVIDENCIA_MODERADA
CGENE_CEC698B229DD,177,GENE_770CA40243C5,TOKEN::CONFIRMACOES_CANDIDATA_ACELEROU_POS,TOKEN,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,151,677,53,98,211,466,18.2367149758,35.0993377483,31.884057971,1.10084286574,0.00586361408668,1.04954155575,0.903116172157,0.000755985493697,0.000755985493697,1.19440951736,0.384827326923,0.87909092366,0.348450788994,0.0325837998717,35.2941176471,27.9407385199,43.0117064969,35.019205298,27.1523178808,43.7086092715,4.10322210279,271,0.128086835294,235,0.133817089531,14,15,0.737089201878,0.475743348983,0.486502347418,0.689358372457,0.693075117371,0.588321596244,62.5846048513,FAIXA_EVIDENCIA_MODERADA
CGENE_BACCA3417251,178,GENE_2F3A600AA981,FAIXA_POS_03::AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,FAIXA_POS_03,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,30,798,13,17,251,547,3.6231884058,43.3333333333,31.884057971,1.35909090909,0.00414828817475,1.20204603581,0.903116172157,0.00155821463583,0.00155821463583,1.66651042887,0.229887828685,1.8788077544,0.170469716112,0.0476349817972,43.75,27.3164986004,60.9240777508,43.5466666667,26.6666666667,60,8.99950195733,203,0.0624492024019,44,0.0906713735835,207,39,0.882629107981,0.623630672926,0.632042253521,0.460680751174,0.382629107981,0.219483568075,62.5694444444,FAIXA_EVIDENCIA_MODERADA
CGENE_56A5EAD5F856,179,GENE_E16C27552409,NUM::DIAS_ATIVOS_Y::ATE_P25,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,460,368,151,309,113,255,55.5555555556,32.8260869565,31.884057971,1.02954545455,0.00523349436393,1.01402373247,0.903116172157,0.000368970646087,0.000368970646087,1.1027579689,0.548507892102,0.42290860735,0.515489262362,0.022599982027,32.9004329004,28.6931862542,37.2479094484,32.7595652174,28.4782608696,36.9565217391,2.14894443777,79,0.162631008859,633,0.179708539747,,,0.671361502347,0.35289514867,0.365023474178,0.839788732394,0.886150234742,0.846537558685,62.5640649452,FAIXA_EVIDENCIA_MODERADA
CGENE_0AABDCD82052,180,GENE_355428EF9AA6,TRANSICAO::AJUSTE_ESTRUTURA_VENDA_CAIU=>CAMPANHA_ENTRADAS_ACELEROU_POS,TRANSICAO,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,22,806,10,12,254,552,2.65700483092,45.4545454545,31.884057971,1.42561983471,0.00360568508017,1.24879227053,0.903116172157,0.00157765396321,0.00157765396321,1.81102362205,0.170824227959,1.91640156187,0.166253893264,0.0481091949626,45.8333333333,26.8196186176,65.5053392548,45.7818181818,27.2727272727,63.6363636364,10.281102712,163,0.0666914872157,36,0.139870566452,178,45,0.899061032864,0.632824726135,0.673122065728,0.434663536776,0.317488262911,0.181044600939,62.4985328638,FAIXA_EVIDENCIA_MODERADA
CGENE_0ED5116B9882,181,GENE_ACFE711FA3CB,NGRAM2::AJUSTE_ESTRUTURA_VENDA_CAIU=>CAMPANHA_ENTRADAS_ACELEROU_POS,NGRAM2,sequence,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,22,806,10,12,254,552,2.65700483092,45.4545454545,31.884057971,1.42561983471,0.00360568508017,1.24879227053,0.903116172157,0.00157765396321,0.00157765396321,1.81102362205,0.170824227959,1.91640156187,0.166253893264,0.0481091949626,45.8333333333,26.8196186176,65.5053392548,45.5772727273,27.2727272727,63.6363636364,10.2825660732,67,0.066900682565,132,0.0865432354286,84,139,0.899061032864,0.632824726135,0.673122065728,0.434272300469,0.317488262911,0.181044600939,62.4907081377,FAIXA_EVIDENCIA_MODERADA
CGENE_D7FE9AB8B3B9,182,GENE_533B4E5C3716,NUM::DIAS_ATIVOS_X::ATE_P25,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,460,368,151,309,113,255,55.5555555556,32.8260869565,31.884057971,1.02954545455,0.00523349436393,1.01402373247,0.903116172157,0.000368970646087,0.000368970646087,1.1027579689,0.548507892102,0.42290860735,0.515489262362,0.022599982027,32.9004329004,28.6931862542,37.2479094484,32.8286956522,28.4782608696,37.3913043478,2.1874697633,482,0.176954086939,230,0.179615154153,,,0.671361502347,0.35289514867,0.365023474178,0.829225352113,0.886150234742,0.846537558685,62.3527973396,FAIXA_EVIDENCIA_MODERADA
CGENE_65306FEE78BF,183,GENE_F7EC4E03A0F9,NUM::HORAS_ATIVAS::ATE_P90,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,226,602,50,176,214,388,27.2946859903,22.1238938053,31.884057971,0.693885760257,-0.0266400616117,0.874670619236,0.903116172157,0.0124077196353,0.0124077196353,0.515080713679,0.00021988231823,13.6343416538,0.000222085723156,-0.128322235798,22.3684210526,17.2093810189,27.9864587826,22.039380531,16.814159292,27.4336283186,2.80967667141,16,0.157697561781,486,0.167530243488,1,24,0.18896713615,0.941705790297,0.940727699531,0.652190923318,0.769953051643,0.594776995305,62.3312793427,FAIXA_EVIDENCIA_MODERADA
CGENE_86DEBDFED689,184,GENE_1B320D324990,NUM::CV_TAXA_ALVO_DIARIA::ATE_P75,NUM,numeric,ELEGIVEL_MEDICAO,Sem indicador direto de vazamento,828,458,370,139,319,125,245,55.3140096618,30.3493449782,31.884057971,0.95186581977,-0.00848911293146,0.977965562673,0.903116172157,0.000966761768606,0.000966761768606,0.854043887147,0.294874223587,1.11154250126,0.291746888661,-0.0366393590879,30.4347826087,26.3175757678,34.7131323447,30.2519650655,26.4082969432,34.7161572052,2.20013918473,612,0.188909411994,58,0.184504945884,4,,0.505868544601,0.513302034429,0.544014084507,0.818075117371,0.883802816901,0.699237089202,62.2980242567,FAIXA_EVIDENCIA_MODERADA
